Date,SUBDIVISION,Rainfall
,Assam & Meghalaya,2559.9
,Assam & Meghalaya,2859.1
,Assam & Meghalaya,2761.2
,Assam & Meghalaya,2802.9
,Assam & Meghalaya,2257.2
,Assam & Meghalaya,2626.4
,Assam & Meghalaya,2535.8
,Assam & Meghalaya,2342.2
,Assam & Meghalaya,2195.3
,Assam & Meghalaya,2295.9
,Assam & Meghalaya,2511.8
,Assam & Meghalaya,2729.6
,Assam & Meghalaya,2398.9
,Assam & Meghalaya,2789.3
,Assam & Meghalaya,2123.4
,Assam & Meghalaya,2530.8
,Assam & Meghalaya,2332.2
,Assam & Meghalaya,3048.4
,Assam & Meghalaya,2315.1
,Assam & Meghalaya,2379.1
,Assam & Meghalaya,2672.1
,Assam & Meghalaya,3403.5
,Assam & Meghalaya,2270.6
,Assam & Meghalaya,1956.0
,Assam & Meghalaya,2616.6
,Assam & Meghalaya,2011.9
,Assam & Meghalaya,2188.5
,Assam & Meghalaya,2289.2
,Assam & Meghalaya,2079.3
,Assam & Meghalaya,2382.2
,Assam & Meghalaya,2620.0
,Assam & Meghalaya,3157.0
,Assam & Meghalaya,2801.6
,Assam & Meghalaya,2592.8
,Assam & Meghalaya,2921.4
,Assam & Meghalaya,3261.7
,Assam & Meghalaya,2682.1
,Assam & Meghalaya,2771.2
,Assam & Meghalaya,2838.0
,Assam & Meghalaya,2259.8
,Assam & Meghalaya,2879.2
,Assam & Meghalaya,2121.3
,Assam & Meghalaya,2886.1
,Assam & Meghalaya,2466.9
,Assam & Meghalaya,2372.2
,Assam & Meghalaya,2803.1
,Assam & Meghalaya,2594.2
,Assam & Meghalaya,2487.0
,Assam & Meghalaya,2178.4
,Assam & Meghalaya,2392.7
,Assam & Meghalaya,2434.1
,Assam & Meghalaya,2994.3
,Assam & Meghalaya,2468.3
,Assam & Meghalaya,1898.6
,Assam & Meghalaya,2752.8
,Assam & Meghalaya,2339.7
,Assam & Meghalaya,2068.2
,Assam & Meghalaya,2711.5
,Assam & Meghalaya,1743.4
,Assam & Meghalaya,2609.4
,Assam & Meghalaya,1816.4
,Assam & Meghalaya,2206.1
,Assam & Meghalaya,2470.9
,Assam & Meghalaya,2266.9
,Assam & Meghalaya,2711.7
,Naga Mani Mizo Tripura,2168.4
,Naga Mani Mizo Tripura,2175.0
,Naga Mani Mizo Tripura,2230.7
,Naga Mani Mizo Tripura,2519.8
,Naga Mani Mizo Tripura,2527.6
,Naga Mani Mizo Tripura,2514.4
,Naga Mani Mizo Tripura,2121.7
,Naga Mani Mizo Tripura,2319.3
,Naga Mani Mizo Tripura,2308.7
,Naga Mani Mizo Tripura,2267.9
,Naga Mani Mizo Tripura,2479.8
,Naga Mani Mizo Tripura,2308.8
,Naga Mani Mizo Tripura,2613.2
,Naga Mani Mizo Tripura,2529.2
,Naga Mani Mizo Tripura,2819.9
,Naga Mani Mizo Tripura,2555.0
,Naga Mani Mizo Tripura,2222.2
,Naga Mani Mizo Tripura,3013.3
,Naga Mani Mizo Tripura,2047.9
,Naga Mani Mizo Tripura,2375.8
,Naga Mani Mizo Tripura,2638.2
,Naga Mani Mizo Tripura,2462.6
,Naga Mani Mizo Tripura,2685.5
,Naga Mani Mizo Tripura,2701.7
,Naga Mani Mizo Tripura,2447.5
,Naga Mani Mizo Tripura,2463.2
,Naga Mani Mizo Tripura,2887.5
,Naga Mani Mizo Tripura,2472.4
,Naga Mani Mizo Tripura,2859.4
,Naga Mani Mizo Tripura,2487.4
,Naga Mani Mizo Tripura,2461.1
,Naga Mani Mizo Tripura,2761.7
,Naga Mani Mizo Tripura,2451.8
,Naga Mani Mizo Tripura,3040.8
,Naga Mani Mizo Tripura,2543.3
,Naga Mani Mizo Tripura,2917.1
,Naga Mani Mizo Tripura,2741.6
,Naga Mani Mizo Tripura,2971.6
,Naga Mani Mizo Tripura,2608.3
,Naga Mani Mizo Tripura,2526.7
,Naga Mani Mizo Tripura,2966.2
,Naga Mani Mizo Tripura,2680.9
,Naga Mani Mizo Tripura,2427.9
,Naga Mani Mizo Tripura,2877.3
,Naga Mani Mizo Tripura,3051.9
,Naga Mani Mizo Tripura,3036.2
,Naga Mani Mizo Tripura,3210.2
,Naga Mani Mizo Tripura,2822.1
,Naga Mani Mizo Tripura,2976.3
,Naga Mani Mizo Tripura,2423.0
,Naga Mani Mizo Tripura,2609.3
,Naga Mani Mizo Tripura,2810.9
,Naga Mani Mizo Tripura,2661.6
,Naga Mani Mizo Tripura,2905.1
,Naga Mani Mizo Tripura,2865.0
,Naga Mani Mizo Tripura,3022.7
,Naga Mani Mizo Tripura,2303.9
,Naga Mani Mizo Tripura,1968.6
,Naga Mani Mizo Tripura,2327.6
,Naga Mani Mizo Tripura,1799.9
,Naga Mani Mizo Tripura,1901.2
,Naga Mani Mizo Tripura,1822.5
,Naga Mani Mizo Tripura,2970.0
,Naga Mani Mizo Tripura,2328.7
,Naga Mani Mizo Tripura,2031.0
,Naga Mani Mizo Tripura,2478.6
,Naga Mani Mizo Tripura,2229.9
,Naga Mani Mizo Tripura,2110.0
,Naga Mani Mizo Tripura,3610.0
,Naga Mani Mizo Tripura,4316.2
,Naga Mani Mizo Tripura,3080.7
,Naga Mani Mizo Tripura,1353.8
,Naga Mani Mizo Tripura,2105.8
,Naga Mani Mizo Tripura,2329.6
,Naga Mani Mizo Tripura,2209.7
,Naga Mani Mizo Tripura,2651.4
,Naga Mani Mizo Tripura,2358.5
,Naga Mani Mizo Tripura,2150.8
,Naga Mani Mizo Tripura,1749.2
,Naga Mani Mizo Tripura,2305.0
,Naga Mani Mizo Tripura,2072.2
,Naga Mani Mizo Tripura,2027.5
,Naga Mani Mizo Tripura,2588.0
,Naga Mani Mizo Tripura,2454.0
,Naga Mani Mizo Tripura,2105.3
,Naga Mani Mizo Tripura,2342.3
,Naga Mani Mizo Tripura,2361.3
,Naga Mani Mizo Tripura,2820.2
,Naga Mani Mizo Tripura,2359.0
,Naga Mani Mizo Tripura,2582.3
,Naga Mani Mizo Tripura,2851.9
,Naga Mani Mizo Tripura,2221.4
,Naga Mani Mizo Tripura,2881.7
,Naga Mani Mizo Tripura,1712.5
,Naga Mani Mizo Tripura,2340.2
,Naga Mani Mizo Tripura,2194.5
,Naga Mani Mizo Tripura,2212.0
,Naga Mani Mizo Tripura,2225.4
,Naga Mani Mizo Tripura,2233.0
,Naga Mani Mizo Tripura,2363.9
,Naga Mani Mizo Tripura,2149.0
,Naga Mani Mizo Tripura,2242.3
,Naga Mani Mizo Tripura,2162.2
,Naga Mani Mizo Tripura,2353.7
,Naga Mani Mizo Tripura,1836.7
,Naga Mani Mizo Tripura,1872.0
,Naga Mani Mizo Tripura,2538.2
,Naga Mani Mizo Tripura,1748.9
,Naga Mani Mizo Tripura,1737.7
,Naga Mani Mizo Tripura,2295.2
,Naga Mani Mizo Tripura,1892.1
,Naga Mani Mizo Tripura,1922.9
,Naga Mani Mizo Tripura,1557.2
,Naga Mani Mizo Tripura,1599.9
,Naga Mani Mizo Tripura,1922.4
,Naga Mani Mizo Tripura,1956.4
,Naga Mani Mizo Tripura,2805.4
,Sub Himalayan West Bengal & Sikkim,2113.2
,Sub Himalayan West Bengal & Sikkim,3180.4
,Sub Himalayan West Bengal & Sikkim,2404.5
,Sub Himalayan West Bengal & Sikkim,2169.9
,Sub Himalayan West Bengal & Sikkim,3005.0
,Sub Himalayan West Bengal & Sikkim,2618.0
,Sub Himalayan West Bengal & Sikkim,2530.0
,Sub Himalayan West Bengal & Sikkim,1988.2
,Sub Himalayan West Bengal & Sikkim,2670.1
,Sub Himalayan West Bengal & Sikkim,3046.1
,Sub Himalayan West Bengal & Sikkim,3194.2
,Sub Himalayan West Bengal & Sikkim,2793.6
,Sub Himalayan West Bengal & Sikkim,2935.1
,Sub Himalayan West Bengal & Sikkim,2414.1
,Sub Himalayan West Bengal & Sikkim,2504.9
,Sub Himalayan West Bengal & Sikkim,3476.8
,Sub Himalayan West Bengal & Sikkim,2841.6
,Sub Himalayan West Bengal & Sikkim,2981.4
,Sub Himalayan West Bengal & Sikkim,2544.5
,Sub Himalayan West Bengal & Sikkim,2884.1
,Sub Himalayan West Bengal & Sikkim,3513.4
,Sub Himalayan West Bengal & Sikkim,3001.9
,Sub Himalayan West Bengal & Sikkim,2489.0
,Sub Himalayan West Bengal & Sikkim,2950.9
,Sub Himalayan West Bengal & Sikkim,2886.6
,Sub Himalayan West Bengal & Sikkim,2637.7
,Sub Himalayan West Bengal & Sikkim,2732.2
,Sub Himalayan West Bengal & Sikkim,2868.9
,Sub Himalayan West Bengal & Sikkim,2931.3
,Sub Himalayan West Bengal & Sikkim,2184.5
,Sub Himalayan West Bengal & Sikkim,2876.5
,Sub Himalayan West Bengal & Sikkim,2715.6
,Sub Himalayan West Bengal & Sikkim,2514.2
,Sub Himalayan West Bengal & Sikkim,2612.9
,Sub Himalayan West Bengal & Sikkim,2785.1
,Sub Himalayan West Bengal & Sikkim,2660.3
,Sub Himalayan West Bengal & Sikkim,2568.4
,Sub Himalayan West Bengal & Sikkim,3249.3
,Sub Himalayan West Bengal & Sikkim,2591.1
,Sub Himalayan West Bengal & Sikkim,2320.2
,Sub Himalayan West Bengal & Sikkim,2718.0
,Sub Himalayan West Bengal & Sikkim,2365.4
,Sub Himalayan West Bengal & Sikkim,2917.6
,Sub Himalayan West Bengal & Sikkim,2583.2
,Sub Himalayan West Bengal & Sikkim,2755.4
,Sub Himalayan West Bengal & Sikkim,2768.5
,Sub Himalayan West Bengal & Sikkim,2534.1
,Sub Himalayan West Bengal & Sikkim,2936.6
,Sub Himalayan West Bengal & Sikkim,3287.7
,Sub Himalayan West Bengal & Sikkim,2762.5
,Sub Himalayan West Bengal & Sikkim,2683.1
,Sub Himalayan West Bengal & Sikkim,3270.7
,Sub Himalayan West Bengal & Sikkim,2594.0
,Sub Himalayan West Bengal & Sikkim,3055.6
,Sub Himalayan West Bengal & Sikkim,2992.9
,Sub Himalayan West Bengal & Sikkim,2885.5
,Sub Himalayan West Bengal & Sikkim,2225.5
,Sub Himalayan West Bengal & Sikkim,2820.3
,Sub Himalayan West Bengal & Sikkim,2580.1
,Sub Himalayan West Bengal & Sikkim,2610.5
,Sub Himalayan West Bengal & Sikkim,2304.2
,Sub Himalayan West Bengal & Sikkim,2521.7
,Sub Himalayan West Bengal & Sikkim,2604.7
,Sub Himalayan West Bengal & Sikkim,2981.4
,Sub Himalayan West Bengal & Sikkim,2762.7
,Sub Himalayan West Bengal & Sikkim,2515.3
,Sub Himalayan West Bengal & Sikkim,2860.5
,Sub Himalayan West Bengal & Sikkim,3378.8
,Sub Himalayan West Bengal & Sikkim,2424.9
,Sub Himalayan West Bengal & Sikkim,2702.3
,Sub Himalayan West Bengal & Sikkim,3226.8
,Sub Himalayan West Bengal & Sikkim,2414.6
,Sub Himalayan West Bengal & Sikkim,2804.6
,Sub Himalayan West Bengal & Sikkim,3341.6
,Sub Himalayan West Bengal & Sikkim,2663.6
,Sub Himalayan West Bengal & Sikkim,2793.9
,Sub Himalayan West Bengal & Sikkim,2906.5
,Sub Himalayan West Bengal & Sikkim,2377.8
,Sub Himalayan West Bengal & Sikkim,2511.7
,Sub Himalayan West Bengal & Sikkim,3148.6
,Sub Himalayan West Bengal & Sikkim,2969.3
,Sub Himalayan West Bengal & Sikkim,2337.7
,Sub Himalayan West Bengal & Sikkim,2838.8
,Sub Himalayan West Bengal & Sikkim,2748.4
,Sub Himalayan West Bengal & Sikkim,3037.9
,Sub Himalayan West Bengal & Sikkim,2365.4
,Sub Himalayan West Bengal & Sikkim,3185.5
,Sub Himalayan West Bengal & Sikkim,3141.4
,Sub Himalayan West Bengal & Sikkim,2854.6
,Sub Himalayan West Bengal & Sikkim,3565.3
,Sub Himalayan West Bengal & Sikkim,3072.4
,Sub Himalayan West Bengal & Sikkim,2358.8
,Sub Himalayan West Bengal & Sikkim,2895.9
,Sub Himalayan West Bengal & Sikkim,2127.3
,Sub Himalayan West Bengal & Sikkim,3557.8
,Sub Himalayan West Bengal & Sikkim,2800.3
,Sub Himalayan West Bengal & Sikkim,2551.4
,Sub Himalayan West Bengal & Sikkim,3655.1
,Sub Himalayan West Bengal & Sikkim,3323.3
,Sub Himalayan West Bengal & Sikkim,2908.0
,Sub Himalayan West Bengal & Sikkim,2612.6
,Sub Himalayan West Bengal & Sikkim,2547.0
,Sub Himalayan West Bengal & Sikkim,2723.3
,Sub Himalayan West Bengal & Sikkim,2714.7
,Sub Himalayan West Bengal & Sikkim,2807.7
,Sub Himalayan West Bengal & Sikkim,2262.1
,Sub Himalayan West Bengal & Sikkim,2638.9
,Sub Himalayan West Bengal & Sikkim,2689.9
,Sub Himalayan West Bengal & Sikkim,2324.6
,Sub Himalayan West Bengal & Sikkim,2612.3
,Sub Himalayan West Bengal & Sikkim,2418.7
,Sub Himalayan West Bengal & Sikkim,2632.2
,Sub Himalayan West Bengal & Sikkim,2406.1
,Sub Himalayan West Bengal & Sikkim,2322.6
,Sub Himalayan West Bengal & Sikkim,2518.6
,Sub Himalayan West Bengal & Sikkim,2624.8
,Sub Himalayan West Bengal & Sikkim,2684.9
,Gangetic West Bengal,1487.6
,Gangetic West Bengal,1347.7
,Gangetic West Bengal,1354.3
,Gangetic West Bengal,1383.1
,Gangetic West Bengal,1666.9
,Gangetic West Bengal,1395.6
,Gangetic West Bengal,1337.0
,Gangetic West Bengal,1400.0
,Gangetic West Bengal,1697.8
,Gangetic West Bengal,1385.9
,Gangetic West Bengal,1264.9
,Gangetic West Bengal,1347.4
,Gangetic West Bengal,1826.8
,Gangetic West Bengal,1383.9
,Gangetic West Bengal,1310.3
,Gangetic West Bengal,1600.5
,Gangetic West Bengal,1775.8
,Gangetic West Bengal,1395.4
,Gangetic West Bengal,1482.2
,Gangetic West Bengal,1363.6
,Gangetic West Bengal,1300.2
,Gangetic West Bengal,1655.6
,Gangetic West Bengal,1285.2
,Gangetic West Bengal,1266.5
,Gangetic West Bengal,1273.6
,Gangetic West Bengal,1705.4
,Gangetic West Bengal,1190.5
,Gangetic West Bengal,1625.0
,Gangetic West Bengal,1557.3
,Gangetic West Bengal,1380.8
,Gangetic West Bengal,1475.8
,Gangetic West Bengal,1306.9
,Gangetic West Bengal,1867.2
,Gangetic West Bengal,1117.4
,Gangetic West Bengal,1015.1
,Gangetic West Bengal,1505.6
,Gangetic West Bengal,1522.5
,Gangetic West Bengal,1337.8
,Gangetic West Bengal,1698.4
,Gangetic West Bengal,1358.5
,Gangetic West Bengal,1801.1
,Gangetic West Bengal,1615.6
,Gangetic West Bengal,1446.2
,Gangetic West Bengal,1406.4
,Gangetic West Bengal,1271.5
,Gangetic West Bengal,1714.2
,Gangetic West Bengal,1363.0
,Gangetic West Bengal,1532.1
,Gangetic West Bengal,1493.7
,Gangetic West Bengal,1615.6
,Gangetic West Bengal,1214.0
,Gangetic West Bengal,1395.7
,Gangetic West Bengal,1505.8
,Gangetic West Bengal,1080.0
,Gangetic West Bengal,1268.2
,Gangetic West Bengal,1714.2
,Gangetic West Bengal,1130.5
,Gangetic West Bengal,1151.1
,Gangetic West Bengal,1812.9
,Gangetic West Bengal,1245.5
,Gangetic West Bengal,1290.4
,Gangetic West Bengal,1173.6
,Gangetic West Bengal,1289.5
,Gangetic West Bengal,1278.5
,Gangetic West Bengal,1263.7
,Gangetic West Bengal,1118.7
,Gangetic West Bengal,1348.4
,Gangetic West Bengal,1597.7
,Gangetic West Bengal,1404.0
,Gangetic West Bengal,1648.5
,Gangetic West Bengal,2099.8
,Gangetic West Bengal,1333.2
,Gangetic West Bengal,1735.2
,Gangetic West Bengal,1470.7
,Gangetic West Bengal,1466.2
,Gangetic West Bengal,1240.6
,Gangetic West Bengal,1840.6
,Gangetic West Bengal,1872.5
,Gangetic West Bengal,1157.9
,Gangetic West Bengal,1521.0
,Gangetic West Bengal,1909.0
,Gangetic West Bengal,1111.0
,Gangetic West Bengal,1463.6
,Gangetic West Bengal,1831.7
,Gangetic West Bengal,1413.4
,Gangetic West Bengal,1791.0
,Gangetic West Bengal,1591.5
,Gangetic West Bengal,1681.5
,Gangetic West Bengal,1626.3
,Gangetic West Bengal,1961.3
,Gangetic West Bengal,1609.1
,Gangetic West Bengal,1414.6
,Gangetic West Bengal,1759.7
,Gangetic West Bengal,1530.8
,Gangetic West Bengal,1936.0
,Gangetic West Bengal,1504.0
,Gangetic West Bengal,1657.7
,Gangetic West Bengal,1632.7
,Gangetic West Bengal,1957.0
,Gangetic West Bengal,1572.1
,Gangetic West Bengal,1540.6
,Gangetic West Bengal,1613.3
,Gangetic West Bengal,1496.7
,Gangetic West Bengal,1569.4
,Gangetic West Bengal,1604.9
,Gangetic West Bengal,1660.5
,Gangetic West Bengal,1941.4
,Gangetic West Bengal,1555.2
,Gangetic West Bengal,1315.0
,Gangetic West Bengal,1064.8
,Gangetic West Bengal,1686.5
,Gangetic West Bengal,1268.0
,Gangetic West Bengal,1764.1
,Gangetic West Bengal,1261.4
,Gangetic West Bengal,1530.3
,Gangetic West Bengal,1427.0
,Gangetic West Bengal,1568.6
,Orissa,1284.2
,Orissa,1349.0
,Orissa,1568.3
,Orissa,1514.8
,Orissa,1357.3
,Orissa,1408.2
,Orissa,1447.1
,Orissa,1430.6
,Orissa,1535.5
,Orissa,1598.5
,Orissa,1417.3
,Orissa,1397.2
,Orissa,1544.3
,Orissa,1598.5
,Orissa,1437.1
,Orissa,1479.4
,Orissa,1850.1
,Orissa,1297.4
,Orissa,1758.1
,Orissa,1402.6
,Orissa,1324.0
,Orissa,1466.5
,Orissa,1258.6
,Orissa,1263.4
,Orissa,1807.8
,Orissa,1535.8
,Orissa,1525.5
,Orissa,1585.6
,Orissa,1637.8
,Orissa,1446.4
,Orissa,1477.2
,Orissa,1440.2
,Orissa,1851.0
,Orissa,1488.9
,Orissa,1219.4
,Orissa,1876.0
,Orissa,1567.3
,Orissa,1441.6
,Orissa,1563.4
,Orissa,1687.7
,Orissa,1435.2
,Orissa,1448.3
,Orissa,1586.5
,Orissa,1608.1
,Orissa,1538.6
,Orissa,1614.9
,Orissa,1410.9
,Orissa,1333.8
,Orissa,1348.9
,Orissa,1392.8
,Orissa,1396.2
,Orissa,1516.7
,Orissa,1437.7
,Orissa,1208.0
,Orissa,1597.0
,Orissa,1885.4
,Orissa,1277.5
,Orissa,1624.0
,Orissa,1495.9
,Orissa,1593.0
,Orissa,1945.3
,Orissa,1346.5
,Orissa,1562.0
,Orissa,1354.7
,Orissa,1174.7
,Orissa,1286.8
,Orissa,1427.5
,Orissa,1464.1
,Orissa,1283.2
,Orissa,1412.3
,Orissa,1596.8
,Orissa,1324.9
,Orissa,1573.5
,Orissa,987.0
,Orissa,1392.0
,Orissa,1178.8
,Orissa,1477.9
,Orissa,1439.0
,Orissa,995.9
,Orissa,1462.9
,Orissa,1295.7
,Orissa,1258.5
,Orissa,1432.0
,Orissa,1377.6
,Orissa,1607.3
,Orissa,1560.0
,Orissa,1097.6
,Orissa,1306.9
,Orissa,1299.7
,Orissa,1905.0
,Orissa,1472.8
,Orissa,1329.5
,Orissa,1448.0
,Orissa,1744.6
,Orissa,1614.0
,Orissa,1061.8
,Orissa,1504.5
,Orissa,1357.1
,Orissa,1484.3
,Orissa,1097.2
,Orissa,1672.5
,Orissa,1102.8
,Orissa,1648.2
,Orissa,1290.4
,Orissa,1503.4
,Orissa,1716.9
,Orissa,1633.8
,Orissa,1538.9
,Orissa,1330.3
,Orissa,1291.9
,Orissa,1346.2
,Orissa,1405.9
,Orissa,1632.4
,Orissa,1536.9
,Orissa,1210.1
,Orissa,1253.5
,Orissa,1344.5
,Jharkhand,1274.5
,Jharkhand,1197.6
,Jharkhand,1174.3
,Jharkhand,1480.7
,Jharkhand,1354.7
,Jharkhand,1314.3
,Jharkhand,1455.7
,Jharkhand,1214.2
,Jharkhand,1447.9
,Jharkhand,1297.6
,Jharkhand,1475.4
,Jharkhand,1142.9
,Jharkhand,1585.6
,Jharkhand,1215.5
,Jharkhand,1102.3
,Jharkhand,1364.3
,Jharkhand,1724.4
,Jharkhand,1162.6
,Jharkhand,1633.5
,Jharkhand,1415.0
,Jharkhand,1233.8
,Jharkhand,1443.2
,Jharkhand,1431.9
,Jharkhand,1431.8
,Jharkhand,1327.6
,Jharkhand,1478.4
,Jharkhand,1283.1
,Jharkhand,1384.0
,Jharkhand,1611.5
,Jharkhand,1434.0
,Jharkhand,1350.4
,Jharkhand,1193.8
,Jharkhand,1535.6
,Jharkhand,1197.4
,Jharkhand,1151.6
,Jharkhand,1664.3
,Jharkhand,1450.6
,Jharkhand,1229.8
,Jharkhand,1519.7
,Jharkhand,1231.9
,Jharkhand,1513.5
,Jharkhand,1589.0
,Jharkhand,1556.1
,Jharkhand,1386.3
,Jharkhand,1308.7
,Jharkhand,1553.2
,Jharkhand,1234.5
,Jharkhand,1402.6
,Jharkhand,1436.7
,Jharkhand,1393.0
,Jharkhand,1071.7
,Jharkhand,1387.4
,Jharkhand,1509.4
,Jharkhand,1059.5
,Jharkhand,1080.8
,Jharkhand,1555.7
,Jharkhand,1377.5
,Jharkhand,1180.5
,Jharkhand,1599.9
,Jharkhand,1248.8
,Jharkhand,1560.5
,Jharkhand,1047.7
,Jharkhand,1315.0
,Jharkhand,1150.3
,Jharkhand,1012.4
,Jharkhand,879.8
,Jharkhand,1225.3
,Jharkhand,1293.4
,Jharkhand,1158.1
,Jharkhand,1291.5
,Jharkhand,1898.6
,Jharkhand,996.1
,Jharkhand,1441.0
,Jharkhand,1127.0
,Jharkhand,1361.3
,Jharkhand,1191.8
,Jharkhand,1521.5
,Jharkhand,1556.1
,Jharkhand,882.8
,Jharkhand,1340.6
,Jharkhand,1167.2
,Jharkhand,1085.3
,Jharkhand,1261.7
,Jharkhand,1529.9
,Jharkhand,1240.3
,Jharkhand,1335.6
,Jharkhand,1332.7
,Jharkhand,1153.7
,Jharkhand,1149.0
,Jharkhand,1404.2
,Jharkhand,1250.9
,Jharkhand,933.0
,Jharkhand,1204.0
,Jharkhand,1579.4
,Jharkhand,1366.5
,Jharkhand,1191.7
,Jharkhand,1461.3
,Jharkhand,1353.8
,Jharkhand,1586.9
,Jharkhand,1191.5
,Jharkhand,1254.4
,Jharkhand,1034.9
,Jharkhand,1245.0
,Jharkhand,1136.6
,Jharkhand,960.4
,Jharkhand,1459.5
,Jharkhand,1437.3
,Jharkhand,1325.3
,Jharkhand,996.1
,Jharkhand,697.1
,Jharkhand,1374.7
,Jharkhand,1065.0
,Jharkhand,1253.6
,Jharkhand,1156.6
,Jharkhand,1081.8
,Jharkhand,1264.0
,Jharkhand,1165.8
,Bihar,952.3
,Bihar,1206.2
,Bihar,1016.3
,Bihar,1269.5
,Bihar,1498.5
,Bihar,1265.1
,Bihar,1126.4
,Bihar,737.5
,Bihar,1390.5
,Bihar,1398.5
,Bihar,1449.2
,Bihar,1129.4
,Bihar,1529.7
,Bihar,1059.8
,Bihar,1349.4
,Bihar,1504.6
,Bihar,1334.1
,Bihar,1411.7
,Bihar,1252.7
,Bihar,1123.9
,Bihar,1272.2
,Bihar,1449.2
,Bihar,982.8
,Bihar,1456.3
,Bihar,1191.5
,Bihar,1121.8
,Bihar,1100.2
,Bihar,1249.8
,Bihar,1359.2
,Bihar,1114.3
,Bihar,1146.3
,Bihar,926.9
,Bihar,1392.6
,Bihar,1226.1
,Bihar,1240.4
,Bihar,1572.5
,Bihar,1306.4
,Bihar,1506.7
,Bihar,1243.2
,Bihar,1088.3
,Bihar,1223.1
,Bihar,1252.5
,Bihar,1169.9
,Bihar,1228.8
,Bihar,1242.9
,Bihar,1393.7
,Bihar,1092.1
,Bihar,1299.2
,Bihar,1444.4
,Bihar,1124.6
,Bihar,850.2
,Bihar,1206.8
,Bihar,1378.7
,Bihar,1050.5
,Bihar,1244.2
,Bihar,1493.4
,Bihar,966.9
,Bihar,1167.4
,Bihar,1179.6
,Bihar,1247.9
,Bihar,1258.1
,Bihar,1178.1
,Bihar,1326.1
,Bihar,1122.5
,Bihar,1002.7
,Bihar,767.0
,Bihar,999.9
,Bihar,1140.1
,Bihar,1288.6
,Bihar,1074.7
,Bihar,1432.6
,Bihar,717.9
,Bihar,1189.0
,Bihar,1235.2
,Bihar,1069.1
,Bihar,1161.7
,Bihar,1147.5
,Bihar,1290.8
,Bihar,1001.9
,Bihar,1252.2
,Bihar,1364.7
,Bihar,933.5
,Bihar,1104.2
,Bihar,1426.2
,Bihar,1455.0
,Bihar,1322.1
,Bihar,1660.4
,Bihar,1337.4
,Bihar,1269.9
,Bihar,1239.4
,Bihar,1045.7
,Bihar,797.6
,Bihar,1208.3
,Bihar,969.4
,Bihar,1111.9
,Bihar,1107.2
,Bihar,1303.7
,Bihar,1332.5
,Bihar,1402.7
,Bihar,1207.0
,Bihar,1247.0
,Bihar,1105.8
,Bihar,1353.9
,Bihar,1147.8
,Bihar,907.8
,Bihar,1052.8
,Bihar,1600.2
,Bihar,1197.7
,Bihar,889.3
,Bihar,629.2
,Bihar,1097.1
,Bihar,1032.4
,Bihar,1069.9
,Bihar,1061.0
,Bihar,872.7
,Bihar,1158.0
,Bihar,1112.0
,East Uttar Pradesh,873.2
,East Uttar Pradesh,905.2
,East Uttar Pradesh,1216.4
,East Uttar Pradesh,1071.2
,East Uttar Pradesh,891.6
,East Uttar Pradesh,997.7
,East Uttar Pradesh,666.3
,East Uttar Pradesh,744.7
,East Uttar Pradesh,1106.9
,East Uttar Pradesh,1116.4
,East Uttar Pradesh,1113.9
,East Uttar Pradesh,879.6
,East Uttar Pradesh,861.4
,East Uttar Pradesh,988.8
,East Uttar Pradesh,1409.8
,East Uttar Pradesh,1201.9
,East Uttar Pradesh,1216.5
,East Uttar Pradesh,650.7
,East Uttar Pradesh,1023.4
,East Uttar Pradesh,860.2
,East Uttar Pradesh,1114.7
,East Uttar Pradesh,1364.0
,East Uttar Pradesh,1076.2
,East Uttar Pradesh,1119.9
,East Uttar Pradesh,1114.1
,East Uttar Pradesh,989.5
,East Uttar Pradesh,1031.2
,East Uttar Pradesh,804.8
,East Uttar Pradesh,1014.8
,East Uttar Pradesh,1069.5
,East Uttar Pradesh,1047.1
,East Uttar Pradesh,738.5
,East Uttar Pradesh,977.5
,East Uttar Pradesh,1068.4
,East Uttar Pradesh,919.8
,East Uttar Pradesh,1545.5
,East Uttar Pradesh,1035.3
,East Uttar Pradesh,1374.2
,East Uttar Pradesh,945.0
,East Uttar Pradesh,866.8
,East Uttar Pradesh,798.2
,East Uttar Pradesh,1028.6
,East Uttar Pradesh,1101.1
,East Uttar Pradesh,1061.5
,East Uttar Pradesh,980.4
,East Uttar Pradesh,1038.9
,East Uttar Pradesh,1006.3
,East Uttar Pradesh,1323.1
,East Uttar Pradesh,1131.0
,East Uttar Pradesh,951.4
,East Uttar Pradesh,752.5
,East Uttar Pradesh,935.9
,East Uttar Pradesh,1266.9
,East Uttar Pradesh,969.7
,East Uttar Pradesh,1424.3
,East Uttar Pradesh,1254.1
,East Uttar Pradesh,955.7
,East Uttar Pradesh,1016.9
,East Uttar Pradesh,869.2
,East Uttar Pradesh,1170.0
,East Uttar Pradesh,1214.3
,East Uttar Pradesh,1072.0
,East Uttar Pradesh,996.3
,East Uttar Pradesh,1036.6
,East Uttar Pradesh,685.5
,East Uttar Pradesh,707.8
,East Uttar Pradesh,1029.4
,East Uttar Pradesh,840.0
,East Uttar Pradesh,1024.6
,East Uttar Pradesh,1132.3
,East Uttar Pradesh,1311.1
,East Uttar Pradesh,666.9
,East Uttar Pradesh,955.7
,East Uttar Pradesh,882.2
,East Uttar Pradesh,1225.5
,East Uttar Pradesh,923.5
,East Uttar Pradesh,914.1
,East Uttar Pradesh,1116.3
,East Uttar Pradesh,696.5
